,State,premature_deathYears_of_Potential_Life_Lost_Rate,adult_smoking_% Smokers,excessive_drinking_% Excessive Drinking,food_environment_index_Food Environment Index,uninsured_% Uninsured,unemployed_% Unemployed,nr of FFchains,poor_physical_health_days_Average Number of Physically Unhealthy Days,poor_mental_health_days_Average Number of Mentally Unhealthy Days,per_gop,is_obese
330,Florida,6840.0,18,21,7.5,12.0,2,5.0,4.2,4.9,0.3574373790356511,False
331,Florida,9788.0,25,18,7.0,11.0,3,0.0,4.9,5.4,0.8472153069208336,True
332,Florida,9456.0,22,19,6.9,15.0,3,12.0,4.9,5.3,0.7105370657034744,False
333,Florida,10229.0,27,18,7.4,14.0,3,1.0,5.3,5.4,0.7580692488262911,True
334,Florida,8904.0,20,21,7.3,13.0,3,10.0,4.5,5.0,0.5762298899003226,False
335,Florida,6142.0,17,19,8.3,17.0,3,51.0,3.9,4.3,0.3481452940046279,False
336,Florida,8933.0,26,18,7.3,15.0,4,0.0,5.1,5.4,0.8081520073551947,True
337,Florida,7982.0,21,20,6.9,16.0,3,4.0,4.5,4.9,0.629559910606842,False
338,Florida,11524.0,23,21,6.6,15.0,4,1.0,4.8,5.3,0.7011415329156295,False
339,Florida,7703.0,20,22,8.0,12.0,3,1.0,4.4,4.8,0.6790723845504602,True
340,Florida,5468.0,16,22,7.9,23.0,3,3.0,3.4,4.1,0.6204948560759895,False
341,Florida,10763.0,25,19,7.2,13.0,3,3.0,4.7,5.1,0.7213849040614975,True
342,Florida,8070.0,26,20,7.1,25.0,3,0.0,5.3,5.2,0.6566869420965321,False
343,Florida,10694.0,31,19,6.9,16.0,3,1.0,5.7,5.8,0.8275988735153668,True
344,Florida,9822.0,19,18,7.3,14.0,3,19.0,4.4,4.8,0.4743354571648878,False
345,Florida,10070.0,20,20,7.1,13.0,3,15.0,4.3,4.8,0.5674289202451107,False
346,Florida,8033.0,20,21,7.2,15.0,3,1.0,4.2,4.9,0.6001868481231525,False
347,Florida,8687.0,26,24,7.5,17.0,3,0.0,4.8,5.1,0.6825813987443422,True
348,Florida,10148.0,23,17,6.8,15.0,4,1.0,5.2,5.3,0.3141570574867435,True
349,Florida,9411.0,26,19,7.8,16.0,3,0.0,5.3,5.4,0.8151781104801239,True
350,Florida,9458.0,26,20,5.2,26.0,3,0.0,5.3,4.9,0.7282880801078375,True
351,Florida,10641.0,24,21,7.4,13.0,4,0.0,4.3,4.7,0.7488668381722406,True
352,Florida,9102.0,28,19,5.9,15.0,4,0.0,5.1,5.1,0.6543739279588336,True
353,Florida,7718.0,24,16,5.9,19.0,5,0.0,5.7,5.4,0.7215085444902769,True
354,Florida,8357.0,24,18,6.3,27.0,5,0.0,5.4,5.1,0.6109737248840804,True
355,Florida,8789.0,23,19,6.8,16.0,4,0.0,4.5,5.2,0.6464442445052423,False
356,Florida,9884.0,22,19,6.5,19.0,4,1.0,4.8,5.0,0.668449300364194,False
357,Florida,6589.0,18,19,7.7,15.0,3,30.0,4.0,4.5,0.459787968199443,False
358,Florida,10420.0,29,18,6.4,17.0,3,0.0,5.7,6.1,0.8910454344949272,True
359,Florida,7112.0,21,22,7.1,18.0,3,2.0,4.1,4.7,0.6039144885314514,False
360,Florida,11028.0,26,19,7.3,15.0,3,0.0,5.2,5.3,0.6908425888755074,True
361,Florida,9502.0,22,21,7.5,14.0,3,0.0,4.5,5.0,0.5299964501242457,True
362,Florida,7843.0,27,18,7.6,19.0,3,0.0,5.4,5.3,0.8551120831055221,True
363,Florida,8179.0,19,19,7.4,15.0,3,7.0,4.5,5.0,0.5956018058434368,False
364,Florida,7347.0,19,23,7.6,19.0,3,10.0,4.2,4.4,0.5921492565353047,False
365,Florida,6574.0,19,20,7.4,12.0,3,9.0,3.9,4.8,0.3526259904621031,False
366,Florida,10748.0,25,17,7.4,18.0,3,0.0,5.2,5.6,0.7236552171095268,True
367,Florida,8189.0,27,19,7.1,14.0,3,0.0,5.3,5.2,0.7992137040157259,True
368,Florida,10194.0,27,17,6.3,15.0,3,1.0,5.2,5.4,0.594456289978678,True
369,Florida,7503.0,19,23,7.9,17.0,3,5.0,4.0,4.3,0.5760884595175103,False
370,Florida,10705.0,21,17,7.1,18.0,3,1.0,4.8,5.3,0.6254452577602067,True
371,Florida,6792.0,19,25,7.9,16.0,3,1.0,3.9,4.6,0.6195733646658428,False
372,Florida,5186.0,16,19,8.3,20.0,2,94.0,4.2,4.1,0.4606030691138435,False
373,Florida,7097.0,17,25,7.9,20.0,2,10.0,3.8,4.5,0.5349476358033688,False
374,Florida,8842.0,20,24,7.9,11.0,2,0.0,4.1,4.6,0.7237761643230008,False
375,Florida,7804.0,20,21,7.5,13.0,2,8.0,4.0,4.6,0.6857088843632114,False
376,Florida,10832.0,26,18,5.3,22.0,3,1.0,5.5,5.3,0.7189419581296227,True
377,Florida,6147.0,16,18,7.8,15.0,2,38.0,3.9,4.6,0.3790498344925803,False
378,Florida,6521.0,17,17,7.5,15.0,3,10.0,4.5,4.6,0.4261291145700434,False
379,Florida,6644.0,17,22,8.1,18.0,3,29.0,4.2,4.3,0.4329141003520625,False
380,Florida,8729.0,21,22,7.5,15.0,3,5.0,4.6,5.2,0.5948306123124814,False
381,Florida,8103.0,20,24,7.9,15.0,3,23.0,3.8,4.5,0.493481503979704,False
382,Florida,7968.0,21,18,7.0,15.0,3,11.0,4.7,4.9,0.5668830260796607,True
383,Florida,12954.0,27,19,6.2,18.0,4,1.0,5.6,5.7,0.7014543754983091,True
384,Florida,5314.0,16,21,8.4,11.0,2,0.0,3.5,4.2,0.6281550429731291,False
385,Florida,7496.0,20,19,7.0,18.0,3,9.0,4.4,5.0,0.5043358560484176,False
386,Florida,7374.0,21,23,7.5,12.0,3,3.0,4.4,5.0,0.7237112823582224,False
387,Florida,7273.0,18,26,8.0,17.0,3,8.0,4.0,4.6,0.5483507345467985,False
388,Florida,6078.0,16,21,8.1,13.0,2,5.0,3.6,4.3,0.4801909399382704,False
389,Florida,8823.0,19,23,8.0,12.0,4,0.0,4.0,4.4,0.6786073417310915,False
390,Florida,9714.0,25,18,7.0,18.0,3,0.0,5.0,5.2,0.7793132924918079,True
391,Florida,10414.0,27,16,6.5,14.0,3,0.0,5.5,5.5,0.7653796780882789,True
392,Florida,17356.0,29,18,6.9,14.0,3,0.0,5.6,5.7,0.821937550040032,True
393,Florida,9522.0,21,23,7.0,16.0,3,11.0,4.5,5.2,0.5653837021327808,False
394,Florida,8346.0,22,24,8.4,12.0,2,0.0,4.4,5.0,0.6995218430775918,True
395,Florida,7565.0,22,20,7.7,17.0,2,0.0,4.6,5.0,0.7537461966095491,False
396,Florida,11460.0,29,18,5.5,16.0,3,0.0,5.5,5.9,0.8011681674373327,True
398,Georgia,9868.0,25,16,7.1,19.0,3,0.0,5.3,5.2,0.7830750893921334,True
399,Georgia,12375.0,26,15,6.6,25.0,3,0.0,5.4,5.1,0.7290015847860539,False
400,Georgia,10293.0,25,16,7.0,19.0,3,0.0,5.2,5.1,0.8607242339832869,True
402,Georgia,10323.0,23,16,6.7,16.0,4,0.0,4.7,4.8,0.4878088871842638,True
403,Georgia,9727.0,23,18,8.4,22.0,2,0.0,4.7,5.0,0.885694807408249,True
404,Georgia,8845.0,20,17,8.3,18.0,2,3.0,4.3,4.5,0.7068378998444134,True
405,Georgia,8396.0,21,17,7.2,17.0,3,3.0,4.3,4.6,0.7465123652504756,False
406,Georgia,11217.0,24,14,5.7,16.0,5,0.0,5.3,5.1,0.6262949421084705,True
407,Georgia,11189.0,25,16,6.5,20.0,4,0.0,5.2,5.2,0.8290068448921607,True
408,Georgia,11148.0,21,14,6.4,16.0,3,9.0,4.6,4.6,0.3755833356902452,True
409,Georgia,7928.0,22,16,7.4,15.0,5,0.0,4.6,4.8,0.7584092501751927,True
410,Georgia,11478.0,26,18,7.4,19.0,4,0.0,5.2,5.4,0.902439024390244,True
411,Georgia,10283.0,23,16,7.2,20.0,3,2.0,5.0,5.0,0.6000563300943529,False
412,Georgia,7691.0,17,19,8.0,13.0,3,1.0,3.8,4.1,0.6674478556362784,True
413,Georgia,7478.0,20,17,7.4,16.0,3,4.0,4.6,4.9,0.6110667996011964,True
414,Georgia,11843.0,24,14,7.1,14.0,5,5.0,5.1,5.0,0.5054759898904801,True
415,Georgia,10485.0,24,16,7.5,16.0,3,3.0,5.0,5.0,0.71412794155127,True
416,Georgia,8186.0,27,14,6.7,18.0,3,0.0,5.5,5.0,0.4199272065514103,True
417,Georgia,8072.0,19,18,7.3,14.0,3,1.0,3.9,4.2,0.6437980241492866,True
418,Georgia,10154.0,26,15,6.9,22.0,3,0.0,5.4,5.2,0.707063868201309,True
419,Georgia,9327.0,21,17,7.2,15.0,3,3.0,4.4,4.8,0.6879864884711412,True
420,Georgia,7029.0,19,19,7.8,14.0,3,2.0,3.9,4.4,0.7721596661859909,False
421,Georgia,9928.0,25,16,6.8,18.0,3,1.0,5.1,4.9,0.7484676007005254,True
422,Georgia,8047.0,17,21,7.5,16.0,3,9.0,3.9,4.3,0.3990165507315903,False
423,Georgia,8370.0,19,17,4.6,10.0,4,0.0,4.2,4.3,0.5562579013906448,True
424,Georgia,11185.0,26,17,7.6,18.0,5,1.0,5.3,5.3,0.8023880597014925,True
425,Georgia,5318.0,15,19,8.6,14.0,2,10.0,3.5,3.9,0.6876704761247109,False
426,Georgia,6904.0,19,16,5.7,18.0,3,5.0,4.5,4.9,0.2814240641919526,False
428,Georgia,8852.0,19,13,6.3,19.0,4,5.0,4.6,4.5,0.1407549185435769,True
429,Georgia,12037.0,28,14,6.4,18.0,3,0.0,5.9,5.7,0.7357567284166375,True
430,Georgia,5436.0,14,19,8.1,14.0,3,20.0,3.3,4.0,0.4201783972691807,False
431,Georgia,10452.0,23,17,7.0,20.0,3,2.0,4.9,4.9,0.6952806625476535,True
432,Georgia,10686.0,23,15,7.0,24.0,3,0.0,5.1,4.8,0.7321273156782295,True
433,Georgia,5789.0,16,18,8.8,10.0,3,2.0,3.5,3.8,0.6207012100527459,True
434,Georgia,10290.0,24,16,7.1,19.0,3,0.0,4.8,4.8,0.6965174129353234,False
435,Georgia,6320.0,17,20,8.3,14.0,2,2.0,3.9,4.0,0.6705946692014219,False
436,Georgia,9522.0,23,17,7.9,18.0,3,0.0,4.7,4.9,0.7256637168141593,True
437,Georgia,11243.0,25,14,6.4,16.0,3,0.0,5.5,5.2,0.6205651686791983,True
438,Georgia,8619.0,22,18,8.1,16.0,3,1.0,4.4,4.9,0.8159806295399515,True
439,Georgia,8822.0,17,20,9.0,16.0,2,3.0,3.7,4.0,0.833157141968783,False
440,Georgia,10108.0,23,14,6.7,18.0,3,0.0,5.0,4.7,0.5810752688172043,False
441,Georgia,7008.0,16,18,7.5,17.0,3,26.0,3.7,4.1,0.1574582058875888,False
442,Georgia,9874.0,23,16,7.3,15.0,5,0.0,5.0,4.8,0.7239499442448272,True
443,Georgia,9693.0,24,15,7.3,17.0,3,0.0,4.9,4.7,0.5259439707673569,True
444,Georgia,11493.0,22,12,4.9,17.0,4,6.0,5.0,5.0,0.2958880040808229,True
445,Georgia,7376.0,18,15,7.3,15.0,3,2.0,3.8,4.1,0.3683327062773131,True
446,Georgia,12042.0,24,14,6.8,14.0,3,0.0,5.3,5.0,0.5223592906707787,True
448,Georgia,8170.0,20,19,8.5,14.0,2,3.0,3.9,4.4,0.7399512210572994,True
449,Georgia,10146.0,23,16,6.5,18.0,4,0.0,4.9,5.0,0.6788790753462,True
450,Georgia,11524.0,25,15,5.9,16.0,5,6.0,5.3,5.2,0.6894266175697001,True
451,Georgia,8412.0,24,15,7.4,18.0,3,0.0,5.2,5.1,0.6800094184129974,True
452,Georgia,9694.0,20,19,8.0,19.0,3,3.0,4.4,4.6,0.8195164657552697,False
453,Georgia,5455.0,13,19,8.8,11.0,3,4.0,3.1,3.6,0.527210600883407,False
454,Georgia,9737.0,21,16,7.2,17.0,3,4.0,4.6,4.8,0.6992090176822041,True
455,Georgia,3930.0,12,18,9.3,11.0,2,3.0,3.0,3.5,0.65828119804193,False
456,Georgia,11145.0,24,17,7.5,19.0,3,2.0,4.9,5.0,0.8424523920111472,False
457,Georgia,6602.0,13,20,7.6,14.0,3,39.0,3.3,3.7,0.2620322693349676,False
458,Georgia,9750.0,21,19,7.9,25.0,3,3.0,4.4,4.6,0.8126475037821482,False
459,Georgia,11397.0,25,17,5.7,15.0,3,0.0,5.1,5.2,0.8958466453674121,False
460,Georgia,8879.0,19,19,7.1,18.0,3,7.0,4.0,4.4,0.6101028865390111,False
461,Georgia,8918.0,23,17,7.2,21.0,3,1.0,4.8,4.8,0.8074314484250822,True
462,Georgia,9551.0,23,16,7.0,21.0,3,0.0,4.9,5.0,0.6569533949752498,True
463,Georgia,8472.0,20,16,7.7,20.0,3,0.0,4.5,4.7,0.6284240483813589,False
464,Georgia,5114.0,14,17,8.3,18.0,3,27.0,3.6,3.7,0.4019100388142688,False
465,Georgia,7386.0,21,17,7.6,20.0,3,0.0,4.6,4.7,0.8143017962899516,False
466,Georgia,6554.0,17,18,8.0,21.0,2,8.0,4.1,4.2,0.7089145874062538,False
467,Georgia,11520.0,27,14,6.1,14.0,5,0.0,5.4,4.9,0.2778714182518661,False
468,Georgia,9950.0,23,18,8.0,16.0,3,0.0,4.7,5.0,0.8655061069773972,False
469,Georgia,7046.0,16,19,8.9,12.0,3,0.0,3.4,4.0,0.7162723225451453,False
470,Georgia,7321.0,24,16,7.5,18.0,3,0.0,4.8,5.0,0.7436360779384035,False
471,Georgia,9984.0,23,18,7.9,15.0,3,0.0,4.7,5.0,0.8377827215424546,True
472,Georgia,7348.0,17,15,8.0,14.0,3,8.0,3.9,3.9,0.392355973267858,True
473,Georgia,7682.0,18,15,7.3,12.0,3,6.0,4.0,4.4,0.5550656083807691,True
474,Georgia,12872.0,25,15,6.9,15.0,4,0.0,5.2,5.1,0.7519193857965452,True
475,Georgia,7262.0,20,19,8.7,15.0,2,3.0,4.0,4.7,0.7830656934306569,False
476,Georgia,8532.0,24,16,7.2,20.0,3,0.0,5.0,5.2,0.7616431187859759,True
477,Georgia,11081.0,25,16,7.4,20.0,4,0.0,5.3,5.2,0.8135505111765725,True
478,Georgia,11449.0,24,14,7.3,18.0,4,0.0,5.2,5.2,0.463018719727713,False
479,Georgia,9873.0,25,15,7.2,17.0,5,0.0,5.4,5.0,0.6254703328509407,True
480,Georgia,11072.0,25,17,7.4,16.0,3,0.0,5.1,5.0,0.6951219512195121,True
481,Georgia,7692.0,20,17,8.2,14.0,3,1.0,4.4,4.7,0.6655952859247355,True
482,Georgia,10838.0,22,17,7.7,15.0,3,0.0,4.5,4.8,0.6999447208402432,True
483,Georgia,9504.0,23,17,7.4,16.0,3,0.0,4.7,4.8,0.7016219239373602,False
484,Georgia,11835.0,24,14,7.0,16.0,4,1.0,5.0,5.1,0.6375874356605516,True
485,Georgia,8153.0,18,17,8.4,12.0,3,1.0,3.8,4.3,0.7183798013641259,True
486,Georgia,9197.0,19,16,6.1,13.0,3,3.0,4.6,4.5,0.3720201925773581,True
487,Georgia,8292.0,22,17,7.6,17.0,3,0.0,4.6,4.8,0.6836888601594484,False
488,Georgia,6638.0,21,17,7.5,18.0,3,0.0,4.6,4.8,0.6234753402863709,True
489,Georgia,8962.0,20,14,6.7,17.0,3,8.0,4.4,4.8,0.5542444180778773,True
490,Georgia,8442.0,21,18,8.4,19.0,3,0.0,4.4,4.8,0.7831433906380787,False
491,Georgia,12491.0,23,15,7.1,15.0,5,0.0,5.1,5.1,0.5900526064084171,True
492,Georgia,10963.0,21,16,7.5,18.0,3,0.0,4.5,4.7,0.5997610513739546,False
493,Georgia,11669.0,25,14,6.4,20.0,4,0.0,5.4,5.0,0.3823718636071199,False
494,Georgia,8503.0,22,18,8.1,19.0,3,0.0,4.5,4.7,0.7582513222199906,False
495,Georgia,9917.0,23,16,7.9,17.0,4,0.0,4.8,4.9,0.6275862068965518,False
496,Georgia,12394.0,23,15,7.2,17.0,4,0.0,5.1,5.1,0.5997977383469707,True
497,Georgia,17646.0,23,17,7.7,17.0,3,0.0,4.7,4.9,0.7290049400141143,False
498,Georgia,11707.0,25,15,6.7,18.0,4,1.0,5.2,5.1,0.5506583351930373,True
499,Georgia,8417.0,20,17,8.1,14.0,3,2.0,4.2,4.6,0.7092366901860166,True
500,Georgia,8721.0,22,17,7.0,18.0,5,0.0,4.7,4.8,0.7461557852281321,False
501,Georgia,8508.0,19,18,8.1,15.0,3,0.0,3.9,4.4,0.7031436869981206,False
502,Georgia,8866.0,24,18,7.7,21.0,5,0.0,5.1,5.0,0.8411202807199948,True
503,Georgia,10724.0,19,18,6.4,14.0,4,12.0,4.2,4.8,0.3739349678316814,True
504,Georgia,8671.0,20,15,7.0,16.0,3,4.0,4.4,4.6,0.4401113692517608,True
505,Georgia,4171.0,13,20,8.9,11.0,2,0.0,3.1,3.7,0.6593690400508583,False
506,Georgia,6765.0,22,17,8.2,20.0,3,0.0,4.8,4.8,0.6875691626706013,True
507,Georgia,6270.0,17,18,8.4,14.0,2,1.0,3.9,4.2,0.6385817364006935,True
508,Georgia,10198.0,21,15,6.9,16.0,4,3.0,4.6,4.6,0.5182824822751534,True
509,Georgia,8650.0,19,19,8.6,16.0,3,1.0,4.0,4.5,0.8219257878487797,True
510,Georgia,9737.0,23,17,7.5,17.0,3,0.0,4.7,4.8,0.8729965734497623,True
511,Georgia,8470.0,20,19,8.7,14.0,3,1.0,4.1,4.5,0.8513992537313433,True
512,Georgia,10696.0,23,17,7.7,19.0,3,3.0,4.9,4.9,0.781041618762934,True
513,Georgia,9955.0,23,15,6.9,16.0,3,0.0,5.0,5.2,0.6897819161970106,True
514,Georgia,7079.0,20,17,8.2,19.0,4,0.0,4.6,4.6,0.699367355546183,True
516,Georgia,7623.0,21,18,7.9,22.0,3,1.0,4.5,4.7,0.7811454849498328,True
517,Georgia,12548.0,26,13,5.2,16.0,4,0.0,5.7,5.4,0.4523267165636186,True
518,Georgia,11403.0,21,16,5.8,16.0,4,7.0,4.9,4.6,0.307784252203795,True
519,Georgia,8209.0,17,14,7.2,16.0,3,3.0,4.1,4.3,0.2912647434032362,True
520,Georgia,7496.0,22,17,7.7,16.0,3,0.0,4.7,4.9,0.7912087912087912,False
521,Georgia,9711.0,24,16,6.8,16.0,5,0.0,4.8,4.9,0.5907650520597555,False
522,Georgia,10839.0,22,16,7.2,17.0,4,0.0,4.7,5.0,0.6720679012345679,True
523,Georgia,10754.0,22,16,7.0,17.0,4,3.0,4.9,4.8,0.5992519281056569,True
524,Georgia,11054.0,21,17,7.4,17.0,3,0.0,4.6,4.8,0.7881363062684056,True
525,Georgia,11330.0,25,14,6.3,18.0,4,0.0,5.7,4.8,0.4025125628140703,False
526,Georgia,11395.0,22,15,6.2,17.0,4,0.0,5.0,4.9,0.4719295357260454,True
527,Georgia,10195.0,23,15,6.6,16.0,4,0.0,5.0,4.9,0.3952299829642248,False
529,Georgia,8503.0,25,17,7.6,20.0,3,1.0,5.2,5.0,0.7396456933414783,True
530,Georgia,10554.0,25,15,7.0,16.0,4,0.0,5.3,5.3,0.6298802706923478,True
531,Georgia,8950.0,26,15,7.2,16.0,9,0.0,5.4,5.1,0.6518227964928472,False
532,Georgia,10474.0,24,14,6.5,17.0,5,0.0,5.3,5.1,0.453804347826087,True
533,Georgia,9662.0,21,16,6.5,17.0,4,3.0,4.6,4.5,0.5929498902706657,True
534,Georgia,8956.0,22,15,7.3,20.0,3,9.0,4.9,4.8,0.6624485533509429,True
535,Georgia,10565.0,24,16,6.7,19.0,4,2.0,5.1,5.0,0.7213670514934946,True
536,Georgia,8997.0,19,19,8.1,18.0,4,0.0,4.1,4.5,0.800100263190876,False
537,Georgia,9126.0,24,16,7.3,17.0,5,0.0,5.0,4.9,0.682807929801755,False
538,Georgia,9326.0,22,16,7.1,14.0,3,2.0,4.5,4.8,0.6037873997404067,True
539,Georgia,10494.0,24,15,6.5,18.0,3,0.0,5.1,5.0,0.619625428646795,True
540,Georgia,15383.0,26,15,7.2,18.0,5,0.0,5.3,5.2,0.5333033303330333,True
541,Georgia,7260.0,19,19,8.4,19.0,3,1.0,4.0,4.5,0.813086514976218,False
542,Georgia,11324.0,24,16,6.5,15.0,3,0.0,4.9,5.0,0.6668733049205734,False
543,Georgia,9824.0,23,17,7.0,15.0,3,2.0,4.6,4.8,0.7894324453226136,True
544,Georgia,8188.0,20,16,8.1,15.0,3,1.0,4.0,4.4,0.7405906875697258,False
545,Georgia,10890.0,23,16,6.1,16.0,3,1.0,4.9,4.9,0.6979350200859821,True
546,Georgia,10093.0,25,14,7.3,15.0,4,0.0,5.3,5.1,0.44,True
547,Georgia,8422.0,24,15,6.1,15.0,4,0.0,5.0,5.0,0.4925609370053814,True
548,Georgia,10702.0,23,17,6.5,17.0,4,0.0,4.9,4.9,0.781516550590813,True
550,Georgia,6010.0,27,16,7.0,16.0,7,0.0,5.4,4.8,0.6927789934354486,True
552,Georgia,7019.0,21,15,7.6,22.0,4,3.0,4.7,4.7,0.6974922482728608,True
553,Georgia,8032.0,24,16,7.7,17.0,4,0.0,4.8,4.7,0.7325404086611772,True
554,Georgia,10523.0,24,14,6.5,20.0,4,0.0,5.0,4.9,0.5612326043737574,True
555,Georgia,10558.0,24,15,6.7,15.0,3,0.0,4.9,4.9,0.5587002096436059,True
556,Georgia,10602.0,23,16,7.4,18.0,3,0.0,4.7,4.8,0.7355950457727517,True
558,Hawaii,7212.0,19,24,7.1,6.0,3,3.0,3.8,4.3,0.3062951237843624,False
559,Hawaii,5629.0,15,21,8.3,4.0,2,29.0,3.6,3.6,0.3565925352120048,False
561,Hawaii,6182.0,16,25,8.0,5.0,2,3.0,3.7,3.9,0.3457623070722751,False
562,Hawaii,5717.0,16,23,8.0,6.0,2,5.0,3.5,3.7,0.311440797252407,False
564,Idaho,4834.0,15,20,8.6,9.0,2,18.0,3.4,4.1,0.5038725620593009,False
566,Idaho,7845.0,19,19,7.7,12.0,2,16.0,4.1,4.6,0.5898667610547872,False
567,Idaho,7734.0,18,19,7.9,11.0,2,0.0,4.2,4.3,0.8790346907993967,False
568,Idaho,10774.0,22,18,7.1,15.0,5,0.0,4.8,5.0,0.779810979288156,False
569,Idaho,8059.0,19,17,8.1,15.0,2,5.0,4.5,4.6,0.7611724893002887,True
570,Idaho,4782.0,15,21,8.2,18.0,2,0.0,3.8,4.0,0.3033564118001204,False
572,Idaho,6843.0,19,21,7.7,15.0,4,0.0,4.2,4.4,0.6715779467680608,False
573,Idaho,7474.0,16,16,8.2,11.0,2,6.0,4.2,4.5,0.700157421983517,False
574,Idaho,8135.0,19,19,7.6,18.0,4,0.0,4.4,4.4,0.7820370663709805,False
577,Idaho,6395.0,19,17,8.0,17.0,3,13.0,4.5,4.7,0.6828877241867357,True
578,Idaho,5463.0,17,20,8.1,10.0,2,0.0,4.0,4.4,0.8507025761124122,False
579,Idaho,7598.0,19,17,7.8,17.0,2,0.0,4.3,4.3,0.8211652300342714,True
581,Idaho,6251.0,20,19,7.3,14.0,6,0.0,4.4,4.6,0.781398506449423,True
583,Idaho,6592.0,20,18,7.3,14.0,3,7.0,4.4,4.4,0.7100440960313572,True
584,Idaho,8418.0,18,17,8.6,13.0,2,0.0,4.2,4.4,0.8771008403361344,False
585,Idaho,5785.0,19,18,8.5,15.0,2,0.0,4.4,4.4,0.8257181128144069,False
586,Idaho,6119.0,21,19,7.0,16.0,3,1.0,4.6,4.6,0.7984535047198232,True
587,Idaho,7038.0,20,19,8.7,21.0,2,0.0,4.4,4.5,0.7700826446280992,False
588,Idaho,7138.0,20,22,6.8,17.0,4,0.0,4.5,4.4,0.8150385336388253,False
589,Idaho,5927.0,17,18,8.8,14.0,2,1.0,4.1,4.2,0.8536654201651026,True
590,Idaho,5739.0,19,17,7.7,19.0,2,0.0,4.7,4.5,0.7339989759344598,False
591,Idaho,6025.0,17,19,8.0,12.0,3,7.0,4.0,4.2,0.6991366074011438,False
592,Idaho,5260.0,17,19,8.3,10.0,2,1.0,4.0,4.0,0.4604764219737481,False
593,Idaho,8065.0,20,19,6.9,14.0,4,0.0,4.4,4.8,0.7581257914731955,False
595,Idaho,6855.0,20,17,4.7,20.0,3,0.0,4.8,4.7,0.7572164948453608,False
596,Idaho,3999.0,18,14,7.6,11.0,1,9.0,4.6,4.8,0.7923679289387564,False
597,Idaho,7620.0,20,17,7.9,19.0,2,1.0,4.5,4.5,0.7838108344801702,False
598,Idaho,7372.0,19,20,8.1,12.0,2,1.0,4.2,4.5,0.6552201077884294,False
600,Idaho,8837.0,21,18,7.4,24.0,3,0.0,5.0,4.9,0.8053563897089836,True
601,Idaho,9220.0,19,18,7.6,15.0,3,1.0,4.5,4.6,0.7847339059594439,True
602,Idaho,6506.0,19,18,8.3,18.0,3,0.0,4.7,4.7,0.6856772521062865,True
603,Idaho,9230.0,23,19,7.2,15.0,5,0.0,4.9,5.0,0.6969747065630683,True
604,Idaho,3891.0,14,20,9.4,17.0,2,0.0,3.5,3.8,0.4502914762880101,False
605,Idaho,7031.0,17,18,8.4,15.0,2,9.0,4.3,4.4,0.7060250817884406,False
606,Idaho,3325.0,16,22,8.0,14.0,3,0.0,3.6,4.0,0.5588276936146114,False
607,Idaho,6694.0,21,19,7.3,18.0,4,0.0,4.8,4.7,0.7773203592814372,True
609,Illinois,7287.0,21,22,8.5,6.0,3,2.0,4.1,4.5,0.7224028395024905,True
610,Illinois,11041.0,27,17,5.9,7.0,6,0.0,5.3,5.2,0.5660952380952381,False
611,Illinois,7829.0,21,21,8.5,6.0,3,1.0,4.2,4.5,0.6906925343811395,False
612,Illinois,6161.0,19,21,8.7,8.0,5,1.0,4.1,4.2,0.5557868609632091,True
613,Illinois,6076.0,22,22,8.0,4.0,2,0.0,4.2,4.3,0.7647524752475248,False
614,Illinois,6281.0,20,22,7.9,7.0,4,0.0,4.0,4.4,0.5971664563496616,False
616,Illinois,6283.0,21,23,8.3,7.0,4,0.0,4.0,4.5,0.6362163509471586,False
617,Illinois,7973.0,22,20,8.6,9.0,4,0.0,4.5,4.7,0.6806233571160345,True
618,Illinois,6083.0,17,21,8.2,6.0,3,3.0,3.9,4.3,0.369213544282605,False
619,Illinois,7236.0,22,22,8.5,6.0,4,4.0,4.4,4.6,0.7135892372253765,True
620,Illinois,7157.0,22,22,8.3,6.0,4,3.0,4.3,4.6,0.745182525433872,False
621,Illinois,6441.0,23,21,8.0,7.0,4,0.0,4.3,4.7,0.815915350050732,False
622,Illinois,6003.0,20,22,8.7,6.0,3,2.0,3.8,4.3,0.7444571666493182,False
623,Illinois,6613.0,22,20,7.6,7.0,4,0.0,4.4,4.7,0.6209413430062816,True
624,Illinois,6892.0,16,22,8.7,10.0,3,87.0,3.8,4.1,0.2404881711416262,False
625,Illinois,6506.0,22,23,8.3,6.0,4,2.0,4.1,4.5,0.7460014828937612,False
627,Illinois,5997.0,19,20,7.7,7.0,4,4.0,3.9,4.4,0.4564587718018713,True
628,Illinois,8814.0,21,22,8.8,6.0,4,1.0,4.1,4.5,0.7018943170488534,False
629,Illinois,6841.0,22,21,8.7,10.0,3,0.0,4.4,4.7,0.7108447488584475,False
630,Illinois,4320.0,14,21,9.3,6.0,2,23.0,3.1,3.7,0.399145267428628,False
631,Illinois,8150.0,22,23,7.3,6.0,4,1.0,4.2,4.6,0.7556124938994632,False
632,Illinois,8884.0,21,23,8.2,6.0,4,0.0,4.1,4.5,0.8411520190023754,False
633,Illinois,6578.0,20,23,8.6,6.0,3,0.0,4.0,4.4,0.7863543468008175,False
634,Illinois,6660.0,25,21,7.0,8.0,4,6.0,4.7,4.9,0.7994243747518857,False
635,Illinois,7375.0,22,22,7.8,6.0,4,0.0,4.3,4.6,0.7245586335582029,False
